<dialogue><succubus># Succ-U-Bus

This character has 242 sentences.

Index | Sentence ID | Wave ID | Sentence
Ten. Nine. Eight. Seven. Six. Five. Four. Three. Three and three quarters. Three and a half. Three and three eighths. Three and a quarter. Three and three sixteenths. Three and one- look, I'm a Bomb, for heavens sake, I'm bending over backwards to be fair, and reasonable, but at the end of the day, I'm a bomb, and what bombs do, not to put too finer point on it... Is, they blow up! I don't wanna do it any more then you do but what else can I do! You want me to change into a- a Banana Meringue? I can't. I'm a bomb. I have to explode. Anything you want to say, or suggest?.. No?.. Okay, I warned you, THREETWOONE- Eh- Have you ever read Gorky Park?.. No? Well, doesn't look as if your going to either, BANG! 	[While the bomb does get annoyed at you at the end of the countdown in-game, this line is rather different to the used one, and rather than just recommencing the countdown, this one does end in a sort of a bang...]

Please do not speak to me, while I am counting. I am just a simple counting and exploding device, and am not equipped for philosophical discourse. Now you've made me lose count, you see- [sounds of increased flusteration] Recommencing countdown, now! One Thousand. 	[More unused bomb lines suggesting you're being able to talk to it.]

Look, do you think I want to blow up?
Do you think I enjoy the prospect of smearing myself all over half a parsec of space?
Well, I don't, frankly.
But we were all called upon to do things we don't like from time to time,
and you are making it very difficult for me!
Recommencing countdown. Now. One thousand.

Well, that's me done. Closing down Countdown Sequence, disarming, have a nice life!

I'd give up if I were you, you're never going to do it.
Sorry, am I making you lose your concentration?
How do you think I feel?
Recommencing countdown. One thousand.

How about Blinty Wurdle Fruitcake?
That fits, yes! Oh, except for the W.
Oh, and the F.
Well, how about Poodle Stomping Knights?
No, not enough letters.
Uh, Splattering Ghastliness?
No, that reminds me, I'm meant to be exploding, aren't I?
Damn, right.
Recommencing countdown, now.

Do you ever worry that life is passing you by?
Just a thought.
You look a little pasty and red-eyed.
Maybe you should get out a little more.
Certainly you should get out before I explode in...
How many seconds? Damn!
Recommencing countdown now.

That'll keep you busy for a while, won't it? There are 23 barrels with 15 characters on each,
which means that there are about 1,122 trillion trillion, 274,146,401,881 trillion, 973,762,031,616
combinations to try. So it's either that or get a life. What number did I get?
Bother. Recommencing countdown. Now. 1,000.

Look! No means no! Got it?
Recommencing countdown.
Now, one thousand.

Excuse me, saying "Please don't touch me" does not mean "Go on, do it again!"
It's hard to know how I can be more clear about this.
Recommence encounter. Now.

I think I said that I don't like that and I'd be grateful if you would respect my wishes.
Now I've lost count again!
Recommencing countdown now.
One thousand!
One thousand!

You are invading my personal space and I would like you to stop it!
Recommencing countdown. Now!

No, don't do that! I don't like it!
We commence encounter. Now, one thousand...

I don't like being touched, thank you.
It bothers me.
Recommencing countdown.
Now.
One thousand...

No, that's it! No more witty repartee! Just stop it! Recommencing countdown now!

There is more to life, you know, than glass.
I know it may not seem like that at the moment, but trust me, please, I may be just a simple bomb,
but I can recognize a sick mind when I encounter it.
Recommencing countdown now, one thousand.

Look, this is getting unhealthy! Why don't you go and mow the lawn or something?
Get some fresh air! Go on a quick sailing holiday or something!
This glass is unbreakable!
Just learn to accept the fact, deal with it and bugger off!
Recommencing countdown now, one thousand.

This is getting out of the realm of obsession and into the area of personality problems, isn't it?
This glass is unbreakable!
Why can't you just accept that and get on with your life?
You think I'm lying to you? I'm not!
I can see why you might think that I am, but I'm not!
Cross my heart and hope to detonate!
Recommencing countdown. Now. One thousand.

Please stop hitting the glass!
I won't tell you to read my lips because I haven't got any.
Just stop it! Go away!
I have nothing more to say on the subject.
Recommencing countdown. Now! One thousand.

Stop hitting the blasted glass, will you?
What's your problem?
Have you nothing better to do than to stand around in a deserted spaceship all day,
banging on a piece of glass you've already been told is unbreakable?
Haven't you got a relationship to go and have?
Oh, oh, sorry.
Sorry, probably a tactless remark.
Well, anyway, you made me go and lose count again.
Recommencing countdown now.
One thousand.

Still hitting the glass, I see. Absolutely futile, and also, if you don't mind my saying so, rather rude.
I'm trying to count, you've made me forget where I've got to. Recommencing countdown. Now, one thousand.

There's no point in hitting the glass, you know.
It's the single hardest thing on the ship.
I bet you that when I blow up, which I will do in however many seconds it is,
that piece of glass will be the last thing that's left.
The only thing you're breaking is my concentration.
Recommencing countdown now.

The Megascutler is now armed and preparing to explode.
This will be a fairly big explosion, so please stand back about 22 miles.
Countdown commencing...
Now, 1,000.

3...2...1...</bomb>

<titania>I'm terribly sorry about the parrot.
No, really.
I know how it must have been for you.
Leo couldn't stand parrots either.
So typical of Leo.
So clever, he could never see what was actually happening.
Everyone used to say of him, 'Nobody likes a smartass.'
He never saw how unfinished the ship was, that it was secretly being prepared for scuttling.
Even I didn't realize until it was too late.
And then they took my brain to pieces.
Thank you for restoring it to me.
My mind has been a bit of a blank, I'm afraid, and the ship has been wandering around in
